,notreid,fungi_class
1355,19966,Fungi
1356,19967,Fungi
1357,19968,Fungi
1358,19969,Fungi
1359,19970,Fungi
1360,19971,Fungi
1361,19972,Fungi
1362,19979,Fungi
1363,19980,Fungi
1364,19981,Fungi
1365,19982,Fungi
1366,19985,Fungi
1367,19986,Fungi
1368,19987,Fungi
1369,19988,Fungi
1370,19989,Fungi
1371,19997,Fungi
1372,20005,Fungi
1373,20008,Fungi
1374,20013,Fungi
1375,20019,Fungi
1376,20020,Fungi
1377,20021,NotFungi
1378,20022,NotFungi
1379,20023,Fungi
1380,20027,Fungi
1381,20034,Fungi
1382,20035,Fungi
1383,20038,Fungi
1384,20039,Fungi
1385,20040,Fungi
1386,20043,Fungi
1387,20044,Fungi
1388,20045,Fungi
1389,20046,Fungi
1390,20047,Fungi
1391,20048,Fungi
1392,20052,Fungi
1393,20053,Fungi
1394,20054,Fungi
1395,20055,Fungi
1396,20056,Fungi
1397,20057,Fungi
1398,20063,Fungi
1399,20072,Fungi
1400,20089,Fungi
1401,20090,Fungi
1402,20094,Fungi
1403,20095,Fungi
1404,20096,Fungi
1405,20097,Fungi
1406,20103,Fungi
1407,20104,Fungi
1408,20105,Fungi
1409,20106,Fungi
1410,20107,Fungi
1411,20108,Fungi
1412,20109,Fungi
1413,20110,Fungi
1414,20111,Fungi
1415,20112,Fungi
1416,20113,Fungi
1417,20115,Fungi
1418,20116,Fungi
1419,20117,Fungi
1420,20118,Fungi
1421,20123,Fungi
1422,20124,Fungi
1423,20125,Fungi
1424,20126,Fungi
1425,20128,Fungi
1426,20134,Fungi
1427,20135,Fungi
1428,20143,Fungi
1429,20144,Fungi
1430,20145,Fungi
1431,20150,Fungi
1432,20153,Fungi
1433,20154,Fungi
1434,20158,Fungi
1435,20159,Fungi
1436,20160,Fungi
1437,20172,Fungi
1438,20173,Fungi
1439,20185,Fungi
1440,20186,Fungi
1441,20187,Fungi
1442,20188,Fungi
1443,20194,Fungi
1444,20195,Fungi
1445,20196,Fungi
1446,20197,Fungi
1447,20198,Fungi
1448,20199,Fungi
1449,20200,Fungi
1450,20201,Fungi
1451,20202,Fungi
1452,20203,Fungi
1453,20204,Fungi
1454,20205,Fungi
1455,20206,Fungi
1456,20208,Fungi
1457,20213,Fungi
1458,20214,Fungi
1459,20215,Fungi
1460,20216,Fungi
1461,20217,Fungi
1462,20218,Fungi
1463,20219,Fungi
1464,20220,Fungi
1465,20222,Fungi
1466,20223,Fungi
1467,20224,Fungi
1468,20225,Fungi
1469,20226,Fungi
1470,20234,Fungi
1471,20235,Fungi
1472,20236,Fungi
1473,20238,Fungi
1474,20244,Fungi
1475,20245,Fungi
1476,20246,Fungi
1477,20247,Fungi
1478,20248,Fungi
1479,20256,Fungi
1480,20257,Fungi
1481,20258,Fungi
1482,20269,Fungi
1483,20270,Fungi
1484,20286,Fungi
1485,20287,Fungi
1486,20288,Fungi
1487,20289,Fungi
1488,20294,Fungi
1489,20295,Fungi
1490,20296,Fungi
1491,20297,Fungi
1492,20304,Fungi
1493,20305,Fungi
1494,20306,Fungi
1495,20307,Fungi
1496,20308,Fungi
1497,20309,Fungi
1498,20310,Fungi
1499,20311,Fungi
1500,20312,Fungi
1501,20313,Fungi
1502,20314,Fungi
1503,20315,Fungi
1504,20316,Fungi
1505,20317,Fungi
1506,20318,Fungi
1507,20319,Fungi
1508,20320,Fungi
1509,20321,Fungi
1510,20322,Fungi
1511,20323,Fungi
1512,20324,Fungi
1513,20327,Fungi
1514,20331,Fungi
1515,20335,Fungi
1516,20336,Fungi
1517,20337,Fungi
1518,20338,Fungi
1519,20342,Fungi
1520,20357,Fungi
1521,20358,Fungi
1522,20359,Fungi
1523,20360,Fungi
1524,20361,Fungi
1525,20362,Fungi
1526,20363,Fungi
1527,20364,Fungi
1528,20365,Fungi
1529,20366,Fungi
1530,20367,Fungi
1531,20368,Fungi
1532,20369,Fungi
1533,20372,Fungi
1534,20373,Fungi
1535,20374,Fungi
1536,20375,Fungi
1537,20376,Fungi
1538,20377,Fungi
1539,20378,Fungi
1540,20379,Fungi
1541,20383,Fungi
1542,20384,Fungi
1543,20385,Fungi
1544,20386,Fungi
1545,20387,Fungi
1546,20388,Fungi
1547,20389,Fungi
1548,20390,Fungi
1549,20393,Fungi
1550,20394,Fungi
1551,20395,Fungi
1552,20396,Fungi
1553,20400,Fungi
1554,20401,Fungi
1555,20403,Fungi
1556,20404,Fungi
1557,20408,Fungi
1558,20409,Fungi
1559,20410,Fungi
1560,20411,Fungi
1561,20415,Fungi
1562,20416,Fungi
1563,20417,Fungi
1564,20419,Fungi
1565,20420,Fungi
1566,20424,Fungi
1567,20426,Fungi
1568,20427,Fungi
1569,20430,Fungi
1570,20431,Fungi
1571,20432,Fungi
1572,20433,Fungi
1573,20437,Fungi
1574,20438,Fungi
1575,20445,Fungi
1576,20446,Fungi
1577,20447,Fungi
1578,20448,Fungi
1579,20452,Fungi
1580,20453,Fungi
1581,20454,Fungi
1582,20455,Fungi
1583,20456,Fungi
1584,20457,Fungi
1585,20458,Fungi
1586,20459,Fungi
1587,20460,Fungi
1588,20461,Fungi
1589,20462,Fungi
1590,20463,Fungi
1591,20474,Fungi
1592,20475,Fungi
1593,20476,Fungi
1594,20477,Fungi
1595,20481,Fungi
1596,20484,Fungi
1597,20485,Fungi
1598,20486,Fungi
1599,20487,Fungi
1600,20488,Fungi
1601,20493,Fungi
1602,20497,Fungi
1603,20505,Fungi
1604,20506,Fungi
1605,20507,Fungi
1606,20508,Fungi
1607,20509,Fungi
1608,20510,Fungi
1609,20514,Fungi
1610,20515,Fungi
1611,20529,Fungi
1612,20530,Fungi
1613,20531,Fungi
1614,20532,Fungi
1615,20535,Fungi
1616,20536,Fungi
1617,20542,Fungi
1618,20543,Fungi
1619,20544,Fungi
1620,20545,Fungi
1621,20546,Fungi
1622,20549,Fungi
1623,20550,Fungi
1624,20551,Fungi
1625,20552,Fungi
1626,20553,Fungi
1627,20554,Fungi
1628,20555,Fungi
1629,20556,Fungi
1630,20558,Fungi
1631,20562,Fungi
1632,20564,Fungi
1633,20565,Fungi
1634,20566,Fungi
1635,20570,Fungi
1636,20574,Fungi
1637,20575,Fungi
1638,20576,Fungi
1639,20582,Fungi
1640,20585,Fungi
1641,20588,Fungi
1642,20589,Fungi
1643,20590,Fungi
1644,20592,Fungi
1645,20593,Fungi
1646,20594,Fungi
1647,20595,Fungi
1648,20599,Fungi
1649,20600,NotFungi
1650,20601,Fungi
1651,20602,Fungi
1652,20603,Fungi
1653,20605,Fungi
1654,20607,Fungi
1655,20608,Fungi
1656,20609,Fungi
1657,20610,Fungi
1658,20611,Fungi
1659,20612,Fungi
1660,20613,Fungi
1661,20614,Fungi
1662,20615,Fungi
1663,20616,Fungi
1664,20620,Fungi
1665,20625,Fungi
1666,20626,Fungi
1667,20629,Fungi
1668,20630,Fungi
1669,20631,Fungi
1670,20632,Fungi
1671,20633,Fungi
1672,20637,Fungi
1673,20638,Fungi
1674,20639,Fungi
1675,20640,Fungi
1676,20641,Fungi
1677,20642,Fungi
1678,20644,Fungi
1679,20645,Fungi
1680,20647,Fungi
1681,20648,Fungi
1682,20649,Fungi
1683,20650,Fungi
1684,20651,Fungi
1685,20657,Fungi
1686,20658,Fungi
1687,20659,Fungi
1688,20662,Fungi
1689,20665,Fungi
1690,20666,Fungi
1691,20669,Fungi
1692,20670,Fungi
1693,20671,Fungi
1694,20672,Fungi
1695,20692,Fungi
1696,20693,Fungi
1697,20694,Fungi
1698,20696,Fungi
1699,20697,Fungi
1700,20698,Fungi
1701,20699,Fungi
1702,20700,Fungi
1703,20701,Fungi
1704,20702,Fungi
1705,20707,Fungi
1706,20708,Fungi
1707,20713,Fungi
1708,20721,Fungi
1709,20726,Fungi
1710,20734,Fungi
1711,20738,Fungi
1712,20744,Fungi
1713,20745,Fungi
1714,20746,Fungi
1715,20747,Fungi
1716,20748,Fungi
1717,20749,Fungi
1718,20750,Fungi
1719,20751,Fungi
1720,20753,Fungi
1721,20754,Fungi
1722,20758,Fungi
1723,20759,Fungi
1724,20760,Fungi
1725,20761,Fungi
1726,20762,Fungi
1727,20763,Fungi
1728,20782,Fungi
1729,20783,Fungi
1730,20784,Fungi
1731,20785,Fungi
1732,20786,Fungi
1733,20791,Fungi
1734,20792,Fungi
1735,20793,Fungi
1736,20800,Fungi
1737,20806,Fungi
1738,20808,Fungi
1739,20809,Fungi
1740,20810,Fungi
1741,20825,Fungi
1742,20826,Fungi
1743,20827,Fungi
1744,20828,Fungi
1745,20829,Fungi
1746,20833,Fungi
1747,20834,Fungi
1748,20836,Fungi
1749,20837,Fungi
1750,20838,Fungi
1751,20840,Fungi
1752,20841,Fungi
1753,20842,Fungi
1754,20843,Fungi
1755,20846,Fungi
1756,20847,Fungi
1757,20848,Fungi
1758,20851,Fungi
1759,20852,Fungi
1760,20853,Fungi
1761,20854,Fungi
1762,20855,Fungi
1763,20856,Fungi
1764,20857,Fungi
1765,20858,Fungi
1766,20859,Fungi
1767,20860,Fungi
1768,20864,Fungi
1769,20865,Fungi
1770,20866,Fungi
1771,20867,Fungi
1772,20872,Fungi
1773,20873,Fungi
1774,20881,Fungi
1775,20884,Fungi
1776,20885,Fungi
1777,20886,Fungi
1778,20887,Fungi
1779,20888,Fungi
1780,20893,Fungi
1781,20894,Fungi
1782,20895,Fungi
1783,20896,Fungi
1784,20897,Fungi
1785,20898,Fungi
1786,20899,Fungi
1787,20900,Fungi
1788,20901,Fungi
1789,20908,Fungi
1790,20909,Fungi
1791,20913,Fungi
1792,20914,Fungi
1793,20915,Fungi
1794,20916,Fungi
1795,20917,Fungi
1796,20918,Fungi
1797,20920,Fungi
1798,20928,Fungi
1799,20929,Fungi
1800,20930,Fungi
1801,20931,Fungi
1802,20932,Fungi
1803,20938,Fungi
1804,20939,Fungi
1805,20940,Fungi
1806,20950,Fungi
1807,20951,Fungi
1808,20952,Fungi
1809,20955,Fungi
1810,20956,Fungi
1811,20966,Fungi
1812,20968,Fungi
1813,20969,Fungi
1814,20970,Fungi
1815,20971,Fungi
1816,20975,Fungi
1817,20976,Fungi
1818,20977,Fungi
1819,20978,Fungi
1820,20985,Fungi
1821,20986,Fungi
1822,21003,Fungi
1823,21005,Fungi
1824,21006,Fungi
1825,21007,Fungi
1826,21008,Fungi
1827,21009,Fungi
1828,21010,Fungi
1829,21011,Fungi
1830,21012,Fungi
1831,21013,Fungi
1832,21014,Fungi
1833,21015,Fungi
1834,21016,Fungi
1835,21018,Fungi
1836,21019,Fungi
1837,21020,Fungi
1838,21021,Fungi
1839,21022,Fungi
1840,21023,Fungi
1841,21033,Fungi
1842,21034,Fungi
1843,21035,Fungi
1844,21036,Fungi
1845,21039,Fungi
1846,21040,Fungi
1847,21041,Fungi
1848,21042,Fungi
1849,21043,Fungi
1850,21044,Fungi
1851,21045,Fungi
1852,21046,Fungi
1853,21047,Fungi
1854,21049,Fungi
1855,21050,Fungi
1856,21053,Fungi
1857,21054,Fungi
1858,21056,Fungi
1859,21058,Fungi
1860,21064,Fungi
1861,21065,Fungi
1862,21066,Fungi
1863,21067,Fungi
1864,21068,Fungi
1865,21069,Fungi
1866,21070,Fungi
1867,21071,Fungi
1868,21072,Fungi
1869,21076,Fungi
1870,21077,Fungi
1871,21078,Fungi
1872,21079,Fungi
1873,21080,Fungi
1874,21081,Fungi
1875,21083,Fungi
1876,21084,Fungi
1877,21085,Fungi
1878,21089,Fungi
1879,21090,Fungi
1880,21104,Fungi
1881,21105,Fungi
1882,21106,Fungi
1883,21107,Fungi
1884,21112,Fungi
1885,21123,Fungi
1886,21124,Fungi
1887,21125,Fungi
1888,21126,Fungi
1889,21138,Fungi
1890,21139,Fungi
1891,21143,Fungi
1892,21144,Fungi
1893,21147,Fungi
1894,21148,Fungi
1895,21180,Fungi
1896,21181,Fungi
1897,21196,Fungi
1898,21197,Fungi
1899,21198,Fungi
1900,21200,Fungi
1901,21204,Fungi
1902,21207,Fungi
1903,21208,Fungi
1904,21209,Fungi
1905,21212,Fungi
1906,21213,Fungi
1907,21214,Fungi
1908,21215,Fungi
1909,21216,Fungi
1910,21217,Fungi
1911,21218,Fungi
1912,21221,Fungi
1913,21222,Fungi
1914,21223,Fungi
1915,21228,Fungi
1916,21229,Fungi
1917,21230,NotFungi
1918,21231,Fungi
1919,21232,Fungi
1920,21233,Fungi
1921,21234,NotFungi
1922,21235,Fungi
1923,21236,Fungi
1924,21237,Fungi
1925,21238,Fungi
1926,21239,Fungi
1927,21240,Fungi
1928,21244,Fungi
1929,21245,Fungi
1930,21255,Fungi
1931,21256,Fungi
1932,21261,Fungi
1933,21262,Fungi
1934,21263,Fungi
1935,21264,Fungi
1936,21265,Fungi
1937,21266,Fungi
1938,21267,Fungi
1939,21268,Fungi
1940,21269,Fungi
1941,21270,Fungi
1942,21271,Fungi
1943,21272,Fungi
1944,21273,Fungi
1945,21274,Fungi
1946,21275,Fungi
1947,21276,Fungi
1948,21277,Fungi
1949,21278,Fungi
1950,21279,Fungi
1951,21280,Fungi
1952,21281,Fungi
1953,21282,Fungi
1954,21283,Fungi
1955,21284,Fungi
1956,21285,Fungi
1957,21286,Fungi
1958,21287,Fungi
1959,21288,Fungi
1960,21289,Fungi
1961,21290,Fungi
1962,21295,Fungi
1963,21302,Fungi
1964,21303,Fungi
1965,21304,Fungi
1966,21305,Fungi
1967,21306,Fungi
1968,21307,Fungi
1969,21309,Fungi
1970,21312,Fungi
1971,21313,Fungi
1972,21314,Fungi
1973,21315,Fungi
1974,21316,Fungi
1975,21317,Fungi
1976,21318,Fungi
1977,21322,Fungi
1978,21335,Fungi
1979,21336,Fungi
1980,21337,Fungi
1981,21338,Fungi
1982,21348,Fungi
1983,21350,Fungi
1984,21351,Fungi
1985,21352,Fungi
1986,21364,Fungi
1987,21370,Fungi
1988,21371,Fungi
1989,21387,Fungi
1990,21388,Fungi
1991,21389,Fungi
1992,21390,Fungi
1993,21398,Fungi
1994,21399,Fungi
1995,21400,Fungi
1996,21401,Fungi
1997,21402,Fungi
1998,21403,Fungi
1999,21404,Fungi
2000,21409,Fungi
2001,21411,Fungi
2002,21414,Fungi
2003,21415,Fungi
2004,21416,Fungi
2005,21417,Fungi
2006,21418,Fungi
2007,21419,Fungi
2008,21420,Fungi
2009,21421,Fungi
2010,21422,Fungi
2011,21427,Fungi
2012,21431,Fungi
2013,21432,Fungi
2014,21433,Fungi
2015,21434,Fungi
2016,21435,Fungi
2017,21436,Fungi
2018,21444,Fungi
2019,21445,Fungi
2020,21446,Fungi
2021,21447,Fungi
2022,21448,Fungi
2023,21452,Fungi
2024,21453,Fungi
2025,21454,Fungi
2026,21455,Fungi
2027,21457,Fungi
2028,21458,Fungi
2029,21459,Fungi
2030,21465,Fungi
2031,21466,Fungi
2032,21469,Fungi
2033,21473,Fungi
2034,21474,Fungi
2035,21475,Fungi
2036,21476,Fungi
2037,21477,Fungi
2038,21478,Fungi
2039,21479,Fungi
2040,21480,Fungi
2041,21481,Fungi
2042,21482,Fungi
2043,21487,Fungi
2044,21488,Fungi
2045,21489,Fungi
2046,21497,Fungi
2047,21498,Fungi
2048,21499,Fungi
2049,21500,Fungi
2050,21501,Fungi
2051,21502,Fungi
2052,21503,Fungi
2053,21504,Fungi
2054,21507,Fungi
2055,21512,Fungi
2056,21513,Fungi
2057,21514,Fungi
2058,21515,Fungi
2059,21516,Fungi
2060,21517,Fungi
2061,21518,Fungi
2062,21521,Fungi
2063,21522,Fungi
2064,21536,Fungi
2065,21539,Fungi
2066,21540,Fungi
2067,21541,Fungi
2068,21542,Fungi
2069,21543,Fungi
2070,21544,Fungi
2071,21567,Fungi
2072,21576,Fungi
2073,21577,Fungi
2074,21578,Fungi
2075,21579,Fungi
2076,21580,Fungi
2077,21585,Fungi
2078,21586,Fungi
2079,21587,Fungi
2080,21588,Fungi
2081,21589,Fungi
2082,21595,Fungi
2083,21596,Fungi
2084,21601,Fungi
2085,21602,Fungi
2086,21611,Fungi
2087,21612,Fungi
2088,21616,Fungi
2089,21617,Fungi
2090,21618,Fungi
2091,21619,Fungi
2092,21620,Fungi
2093,21621,Fungi
2094,21622,Fungi
2095,21623,Fungi
2096,21624,Fungi
2097,21625,Fungi
2098,21626,Fungi
2099,21627,Fungi
2100,21628,Fungi
2101,21629,Fungi
2102,21630,Fungi
2103,21642,Fungi
2104,21643,Fungi
2105,21644,Fungi
2106,21645,Fungi
2107,21646,Fungi
2108,21647,Fungi
2109,21648,Fungi
2110,21649,Fungi
2111,21650,Fungi
2112,21651,Fungi
2113,21652,Fungi
2114,21653,Fungi
2115,21654,Fungi
2116,21659,Fungi
2117,21660,Fungi
2118,21661,Fungi
2119,21662,Fungi
2120,21663,Fungi
2121,21664,Fungi
2122,21665,Fungi
2123,21666,Fungi
2124,21668,Fungi
2125,21669,Fungi
2126,21670,Fungi
2127,21671,Fungi
2128,21673,Fungi
2129,21682,Fungi
2130,21683,Fungi
2131,21684,Fungi
2132,21685,Fungi
2133,21686,Fungi
2134,21687,Fungi
2135,21688,Fungi
2136,21689,Fungi
2137,21690,Fungi
2138,21691,Fungi
2139,21692,Fungi
2140,21693,Fungi
2141,21697,Fungi
2142,21698,Fungi
2143,21701,Fungi
2144,21710,Fungi
2145,21711,Fungi
2146,21712,Fungi
2147,21713,Fungi
2148,21714,Fungi
2149,21719,Fungi
2150,21720,Fungi
2151,21721,Fungi
2152,21726,Fungi
2153,21743,Fungi
2154,21744,Fungi
2155,21745,Fungi
2156,21746,Fungi
2157,21747,Fungi
2158,21751,Fungi
2159,21752,Fungi
2160,21759,Fungi
2161,21760,Fungi
2162,21761,Fungi
2163,21762,Fungi
2164,21763,Fungi
2165,21780,Fungi
2166,21781,Fungi
2167,21782,Fungi
2168,21783,Fungi
2169,21784,Fungi
2170,21787,Fungi
2171,21788,Fungi
2172,21789,Fungi
2173,21790,Fungi
2174,21791,Fungi
2175,21794,Fungi
2176,21802,Fungi
2177,21803,Fungi
2178,21804,Fungi
2179,21805,Fungi
2180,21809,Fungi
2181,21810,Fungi
2182,21811,Fungi
2183,21815,Fungi
2184,21816,Fungi
2185,21817,Fungi
2186,21823,Fungi
2187,21824,Fungi
2188,21825,Fungi
2189,21826,Fungi
2190,21829,Fungi
2191,21830,Fungi
2192,21831,Fungi
2193,21832,Fungi
2194,21833,Fungi
2195,21843,Fungi
2196,21844,Fungi
2197,21845,Fungi
2198,21846,Fungi
2199,21849,Fungi
2200,21851,Fungi
2201,21852,Fungi
2202,21853,Fungi
2203,21866,Fungi
2204,21867,Fungi
2205,21875,Fungi
2206,21876,Fungi
2207,21877,Fungi
2208,21879,Fungi
2209,21880,Fungi
2210,21881,Fungi
2211,21882,Fungi
2212,21886,Fungi
2213,21887,Fungi
2214,21888,Fungi
2215,21889,Fungi
2216,21890,Fungi
2217,21891,Fungi
2218,21892,Fungi
2219,21893,Fungi
2220,21898,Fungi
2221,21902,Fungi
2222,21904,Fungi
2223,21905,Fungi
2224,21906,Fungi
2225,21924,Fungi
2226,21929,Fungi
2227,21930,Fungi
2228,21931,Fungi
2229,21932,Fungi
2230,21933,Fungi
2231,21934,Fungi
2232,21939,Fungi
2233,21940,Fungi
2234,21941,Fungi
2235,21942,Fungi
2236,21943,Fungi
2237,21944,Fungi
2238,21948,Fungi
2239,21949,Fungi
2240,21950,Fungi
2241,21951,Fungi
2242,21952,Fungi
2243,21953,Fungi
2244,21954,Fungi
2245,21955,Fungi
2246,21956,Fungi
2247,21967,Fungi
2248,21968,Fungi
2249,21969,Fungi
2250,21970,Fungi
2251,21981,Fungi
2252,21982,Fungi
2253,21983,Fungi
2254,21984,Fungi
2255,21985,Fungi
2256,21986,Fungi
2257,21987,Fungi
2258,21991,Fungi
2259,21993,Fungi
2260,21994,Fungi
2261,21995,Fungi
2262,21996,Fungi
2263,21997,Fungi
2264,21998,Fungi
2265,22000,Fungi
2266,22008,Fungi
2267,22009,Fungi
2268,22010,Fungi
2269,22013,Fungi
2270,22014,Fungi
2271,22015,Fungi
2272,22016,Fungi
2273,22017,Fungi
2274,22021,Fungi
2275,22024,Fungi
2276,22027,Fungi
2277,22028,Fungi
2278,22029,Fungi
2279,22030,Fungi
2280,22031,Fungi
2281,22032,Fungi
2282,22033,Fungi
2283,22037,Fungi
2284,22040,Fungi
2285,22041,Fungi
2286,22042,Fungi
2287,22047,Fungi
2288,22048,Fungi
2289,22049,Fungi
2290,22050,Fungi
2291,22051,Fungi
2292,22052,Fungi
2293,22053,Fungi
2294,22054,Fungi
2295,22058,Fungi
2296,22059,Fungi
2297,22060,Fungi
2298,22061,Fungi
2299,22062,Fungi
2300,22063,Fungi
2301,22071,Fungi
2302,22072,Fungi
2303,22075,Fungi
2304,22082,Fungi
2305,22083,Fungi
2306,22084,Fungi
2307,22096,Fungi
2308,22097,Fungi
2309,22098,Fungi
2310,22099,Fungi
2311,22100,Fungi
2312,22101,Fungi
2313,22102,Fungi
2314,22103,Fungi
2315,22104,Fungi
2316,22105,Fungi
2317,22106,Fungi
2318,22107,Fungi
2319,22113,Fungi
2320,22114,Fungi
2321,22115,Fungi
2322,22116,Fungi
2323,22118,Fungi
2324,22119,Fungi
2325,22120,Fungi
2326,22121,Fungi
2327,22122,Fungi
2328,22123,Fungi
2329,22124,Fungi
2330,22125,Fungi
2331,22126,Fungi
2332,22127,Fungi
2333,22128,Fungi
2334,22131,Fungi
2335,22133,Fungi
2336,22134,Fungi
2337,22135,Fungi
2338,22144,Fungi
2339,22145,Fungi
2340,22148,Fungi
2341,22149,Fungi
2342,22150,Fungi
2343,22151,Fungi
2344,22152,Fungi
2345,22157,Fungi
2346,22159,Fungi
2347,22160,Fungi
2348,22162,Fungi
2349,22163,Fungi
2350,22164,Fungi
2351,22168,Fungi
2352,22169,Fungi
2353,22173,Fungi
2354,22174,Fungi
2355,22179,Fungi
2356,22192,Fungi
2357,22193,Fungi
2358,22194,Fungi
2359,22195,Fungi
2360,22199,Fungi
2361,22202,Fungi
2362,22203,Fungi
2363,22204,Fungi
2364,22205,Fungi
2365,22206,Fungi
2366,22207,Fungi
2367,22208,Fungi
2368,22210,Fungi
2369,22214,Fungi
2370,22215,Fungi
2371,22216,Fungi
2372,22217,Fungi
2373,22221,Fungi
2374,22222,Fungi
2375,22223,Fungi
2376,22224,Fungi
2377,22225,Fungi
2378,22226,Fungi
2379,22231,Fungi
2380,22232,Fungi
2381,22233,Fungi
2382,22234,Fungi
2383,22235,Fungi
2384,22239,Fungi
2385,22240,Fungi
2386,22241,Fungi
2387,22242,Fungi
2388,22243,Fungi
2389,22244,Fungi
2390,22245,Fungi
2391,22247,Fungi
2392,22251,Fungi
2393,22252,Fungi
2394,22255,Fungi
2395,22256,Fungi
2396,22260,Fungi
2397,22265,Fungi
2398,22266,Fungi
2399,22267,Fungi
2400,22268,Fungi
2401,22269,Fungi
2402,22276,Fungi
2403,22278,Fungi
2404,22279,Fungi
2405,22280,Fungi
2406,22284,Fungi
2407,22285,Fungi
2408,22291,Fungi
2409,22296,Fungi
2410,22297,Fungi
2411,22298,Fungi
2412,22303,Fungi
2413,22304,Fungi
2414,22305,Fungi
2415,22306,Fungi
2416,22311,Fungi
2417,22315,Fungi
2418,22316,Fungi
2419,22321,Fungi
2420,22328,Fungi
2421,22334,Fungi
2422,22335,Fungi
2423,22339,Fungi
2424,22340,Fungi
2425,22341,Fungi
2426,22342,Fungi
2427,22347,Fungi
2428,22356,Fungi
2429,22357,Fungi
2430,22358,Fungi
2431,22359,Fungi
2432,22360,Fungi
2433,22361,Fungi
2434,22362,Fungi
2435,22363,Fungi
2436,22364,Fungi
2437,22365,Fungi
2438,22366,Fungi
2439,22367,Fungi
2440,22368,Fungi
2441,22369,Fungi
2442,22370,Fungi
2443,22371,Fungi
2444,22372,Fungi
2445,22374,Fungi
2446,22375,Fungi
2447,22376,Fungi
2448,22377,Fungi
2449,22389,Fungi
2450,22393,Fungi
2451,22394,Fungi
2452,22395,Fungi
2453,22396,Fungi
2454,22397,Fungi
2455,22398,Fungi
2456,22399,Fungi
2457,22414,Fungi
2458,22415,Fungi
2459,22420,Fungi
2460,22421,Fungi
2461,22422,Fungi
2462,22423,Fungi
2463,22424,Fungi
2464,22425,Fungi
2465,22431,Fungi
2466,22432,Fungi
2467,22433,Fungi
2468,22434,Fungi
2469,22435,Fungi
2470,22438,Fungi
2471,22439,Fungi
2472,22444,Fungi
2473,22446,Fungi
2474,22447,Fungi
2475,22459,Fungi
2476,22460,Fungi
2477,22468,Fungi
2478,22482,Fungi
2479,22483,Fungi
2480,22484,Fungi
2481,22485,Fungi
2482,22486,Fungi
2483,22491,Fungi
2484,22507,Fungi
2485,22511,Fungi
2486,22512,Fungi
2487,22513,Fungi
2488,22514,Fungi
2489,22515,Fungi
2490,22518,Fungi
2491,22519,Fungi
2492,22520,Fungi
2493,22521,Fungi
2494,22522,Fungi
2495,22523,Fungi
2496,22524,Fungi
2497,22525,Fungi
2498,22526,Fungi
2499,22529,Fungi
2500,22530,Fungi
2501,22538,Fungi
2502,22539,Fungi
2503,22540,Fungi
2504,22541,Fungi
2505,22544,Fungi
2506,22545,Fungi
2507,22546,Fungi
2508,22547,Fungi
2509,22548,Fungi
2510,22549,Fungi
2511,22550,Fungi
2512,22551,Fungi
2513,22552,Fungi
2514,22553,Fungi
2515,22561,Fungi
2516,22562,Fungi
2517,22563,Fungi
2518,22566,Fungi
2519,22583,Fungi
2520,22587,Fungi
2521,22588,Fungi
2522,22589,Fungi
2523,22590,Fungi
2524,22603,Fungi
2525,22605,Fungi
2526,22606,Fungi
2527,22607,Fungi
2528,22611,Fungi
2529,22612,Fungi
2530,22617,Fungi
2531,22619,Fungi
2532,22620,Fungi
2533,22621,Fungi
2534,22622,Fungi
2535,22623,Fungi
2536,22626,Fungi
2537,22627,Fungi
2538,22628,Fungi
2539,22629,Fungi
2540,22630,Fungi
2541,22631,Fungi
2542,22632,Fungi
2543,22633,Fungi
2544,22634,Fungi
2545,22648,Fungi
2546,22649,Fungi
2547,22650,Fungi
2548,22651,Fungi
2549,22652,Fungi
2550,22653,Fungi
2551,22658,Fungi
2552,22659,Fungi
2553,22661,Fungi
2554,22670,Fungi
2555,22671,Fungi
2556,22675,Fungi
2557,22676,Fungi
2558,22677,Fungi
2559,22678,Fungi
2560,22679,Fungi
2561,22680,Fungi
2562,22681,Fungi
2563,22682,Fungi
2564,22685,Fungi
2565,22686,Fungi
2566,22687,Fungi
2567,22688,Fungi
2568,22689,Fungi
2569,22693,Fungi
2570,22697,Fungi
2571,22698,Fungi
2572,22707,Fungi
2573,22708,Fungi
2574,22709,Fungi
2575,22710,Fungi
2576,22711,Fungi
2577,22712,Fungi
2578,22723,Fungi
2579,22724,Fungi
2580,22739,Fungi
2581,22740,Fungi
2582,22741,Fungi
2583,22743,Fungi
2584,22746,Fungi
2585,22748,Fungi
2586,22749,Fungi
2587,22751,Fungi
2588,22752,Fungi
2589,22755,Fungi
2590,22756,Fungi
2591,22759,Fungi
2592,22760,Fungi
2593,22768,Fungi
2594,22769,Fungi
2595,22770,Fungi
2596,22771,Fungi
2597,22772,Fungi
2598,22773,Fungi
2599,22774,Fungi
2600,22783,Fungi
2601,22784,Fungi
2602,22794,Fungi
2603,22796,Fungi
2604,22797,Fungi
2605,22799,Fungi
2606,22800,Fungi
2607,22801,Fungi
2608,22802,Fungi
2609,22803,Fungi
2610,22811,Fungi
2611,22812,Fungi
2612,22813,Fungi
2613,22814,Fungi
2614,22821,Fungi
2615,22822,Fungi
2616,22823,Fungi
2617,22824,Fungi
2618,22825,Fungi
2619,22826,Fungi
2620,22827,Fungi
2621,22828,Fungi
2622,22829,Fungi
2623,22830,Fungi
2624,22831,Fungi
2625,22832,Fungi
